duration,weekday,hour,organization,max_participants,registered_count,attended_count,reward_ratio,tag_קהילה,tag_נגישות,tag_משפחות,tag_קשישים,tag_ילדים,tag_נוער,tag_חינוך,tag_פיזי,tag_גיוס,tag_אריזה,tag_מטבח,tag_בריאות,tag_עזרה ראשונה,tag_בעלי חיים,tag_סביבה,tag_טכנולוגיה,tag_אירועים,tag_תרומות,tag_צבא
150,0,14,נובה,23,19,19,0.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3,8,גדולים מהחיים,6,4,0,0.75,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
150,2,15,גדולים מהחיים,17,15,15,0.45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60,3,18,יד שרה,9,4,1,0.7,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
90,2,16,לב אחד,8,5,3,0.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,12,גדולים מהחיים,21,11,11,0.65,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
60,3,16,לב אחד,10,7,7,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,5,14,יד שרה,19,14,11,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,19,לתת,10,3,3,0.85,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
60,1,14,נובה,28,14,8,0.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
90,1,19,לב אחד,6,3,0,0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
180,4,16,לתת,19,10,7,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
180,4,18,לב אחד,13,8,8,0.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
150,0,9,לתת,23,15,11,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150,0,11,לב אחד,20,16,14,0.45,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150,1,12,נובה,5,1,0,0.85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
90,3,10,לתת,13,7,4,0.75,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
180,6,8,לתת,20,17,17,0.6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
150,6,8,גדולים מהחיים,13,11,11,0.55,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
60,5,16,יד שרה,20,10,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,2,9,נובה,13,11,9,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
120,2,14,גדולים מהחיים,13,11,10,0.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,4,20,לב אחד,21,7,5,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
120,0,20,לב אחד,17,8,8,0.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,6,20,יד שרה,28,20,18,0.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
180,4,8,לב אחד,16,3,2,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,3,20,גדולים מהחיים,19,12,10,0.6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
90,6,13,לתת,28,19,19,0.35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
180,6,19,יד שרה,28,23,20,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180,0,17,נובה,22,8,7,0.9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
120,6,15,יד שרה,11,9,5,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
90,3,12,לב אחד,19,9,9,0.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,6,20,יד שרה,29,18,15,0.75,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,1,10,לתת,7,7,5,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
180,0,16,לתת,23,12,9,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90,5,12,לתת,17,15,12,0.35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,2,18,נובה,29,22,20,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,3,17,לב אחד,11,11,11,0.35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
120,2,20,נובה,26,20,19,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
120,6,18,יד שרה,8,3,2,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
150,1,14,לתת,18,10,8,0.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
120,6,9,לתת,29,15,12,0.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,3,10,לתת,28,19,17,0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
150,1,20,לתת,26,13,10,0.95,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
60,5,13,יד שרה,27,10,6,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
60,6,20,גדולים מהחיים,13,4,1,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
150,2,19,יד שרה,9,4,4,0.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
90,1,19,לתת,20,17,16,0.45,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60,2,15,נובה,24,17,15,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
60,5,10,יד שרה,25,13,12,0.5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
120,2,14,נובה,24,15,15,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
180,5,12,נובה,20,8,6,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
120,3,13,נובה,30,21,17,0.4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
150,0,18,יד שרה,5,3,1,0.65,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
90,5,15,יד שרה,5,1,1,0.55,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60,5,10,לב אחד,13,7,7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
150,1,13,גדולים מהחיים,9,7,3,0.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
150,5,19,לתת,9,5,4,0.55,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
60,5,15,לב אחד,25,17,14,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,1,8,לתת,7,4,3,0.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
90,6,11,לתת,26,20,19,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,0,11,יד שרה,22,17,17,0.3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
60,4,15,לב אחד,26,19,19,0.3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
90,4,9,לתת,14,11,11,0.35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,3,14,לתת,11,7,7,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
180,4,18,לב אחד,9,6,6,0.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
180,3,15,לתת,14,9,8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
60,6,9,גדולים מהחיים,30,27,24,0.3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
150,5,9,נובה,7,3,3,0.65,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
150,0,10,יד שרה,12,5,5,0.65,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
60,6,15,לתת,13,9,9,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
60,0,17,גדולים מהחיים,9,6,2,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,1,12,נובה,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
120,0,10,נובה,14,11,11,0.4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
60,3,20,לתת,21,9,6,0.8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
60,6,17,לב אחד,29,23,22,0.3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
90,2,14,לתת,9,7,6,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,1,8,גדולים מהחיים,6,6,6,0.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
90,2,20,לב אחד,9,7,5,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,1,18,נובה,19,9,6,0.7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
90,5,12,גדולים מהחיים,22,15,15,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
120,3,20,יד שרה,30,22,19,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
150,4,10,נובה,6,4,4,0.45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
120,6,19,נובה,11,10,5,0.7,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
60,1,12,לב אחד,13,7,4,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
60,1,20,גדולים מהחיים,29,23,19,0.4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
150,2,14,לתת,24,13,11,0.65,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
150,6,14,יד שרה,5,2,2,0.65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
120,4,15,נובה,8,8,6,0.4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,6,9,נובה,21,16,14,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
120,2,11,לב אחד,6,0,0,0.8,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
180,5,15,גדולים מהחיים,12,6,4,0.9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
150,2,18,לב אחד,16,10,8,0.65,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
60,1,13,יד שרה,17,10,5,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,0,13,לתת,23,18,17,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
150,1,20,גדולים מהחיים,30,27,21,0.55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,1,17,לב אחד,6,3,3,0.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
180,4,18,גדולים מהחיים,14,14,14,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
60,2,13,יד שרה,30,19,18,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
60,1,14,לתת,17,7,7,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
60,1,15,יד שרה,5,5,2,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
150,3,19,נובה,20,12,12,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,0,16,נובה,30,12,11,0.9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
180,3,12,לתת,9,9,9,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,5,8,לב אחד,13,6,4,0.8,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
90,0,16,לתת,29,19,15,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
90,5,11,לתת,13,10,10,0.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
180,4,14,יד שרה,29,16,13,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,5,10,יד שרה,23,14,11,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
180,2,19,יד שרה,25,11,11,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
180,4,12,גדולים מהחיים,25,17,17,0.5,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
150,0,14,לתת,20,9,6,0.85,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
60,2,17,לתת,8,4,3,0.5,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
90,5,18,גדולים מהחיים,14,14,14,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
150,6,11,לתת,13,6,5,0.65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,2,11,נובה,23,13,12,0.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
180,5,8,נובה,24,14,12,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
60,4,10,יד שרה,22,14,11,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
120,5,13,גדולים מהחיים,12,8,6,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,1,20,גדולים מהחיים,19,9,7,0.8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
60,4,20,נובה,8,6,4,0.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60,2,8,נובה,12,11,10,0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
90,5,10,נובה,9,6,5,0.55,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
180,0,20,יד שרה,5,0,0,0.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
150,2,19,נובה,8,8,8,0.55,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
150,0,12,לתת,6,3,0,0.85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
150,1,15,גדולים מהחיים,14,4,3,0.85,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
120,6,8,נובה,29,20,16,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
120,1,14,נובה,13,6,2,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
120,1,20,לתת,11,0,0,0.9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
150,5,11,לתת,17,8,4,0.85,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60,6,18,יד שרה,7,1,1,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
150,2,12,יד שרה,21,18,16,0.45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
90,0,15,לב אחד,15,11,9,0.35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
60,4,9,לב אחד,23,16,16,0.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,4,12,לתת,27,16,13,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150,5,8,לתת,20,16,13,0.55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,20,גדולים מהחיים,21,13,13,0.45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
180,2,14,גדולים מהחיים,9,8,8,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60,4,15,גדולים מהחיים,28,17,12,0.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
60,0,9,לב אחד,7,5,5,0.3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
150,2,19,נובה,25,18,16,0.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,4,10,נובה,13,7,7,0.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
90,0,18,נובה,13,8,4,0.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
150,2,9,לתת,14,11,11,0.45,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
120,4,13,לתת,12,5,5,0.6,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
150,0,16,יד שרה,21,9,3,0.85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
180,5,8,גדולים מהחיים,24,11,6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,4,15,לתת,17,9,8,0.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
180,6,12,לתת,19,13,9,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
60,6,14,לב אחד,24,10,8,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
180,0,20,לב אחד,27,14,13,0.8,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
150,1,14,נובה,8,4,2,0.65,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
90,4,8,לתת,23,17,11,0.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
150,6,19,לב אחד,13,11,8,0.55,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
60,6,15,לתת,12,5,4,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
120,0,15,יד שרה,10,7,7,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,0,17,גדולים מהחיים,19,7,6,0.75,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
150,0,9,יד שרה,19,12,7,0.65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,5,10,נובה,10,4,4,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,2,13,לתת,20,12,12,0.65,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
60,0,10,לתת,10,4,4,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
90,4,20,לב אחד,10,4,4,0.65,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
150,2,8,לתת,13,8,5,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
150,3,9,נובה,18,9,6,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
150,2,20,לב אחד,13,11,11,0.55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
180,6,19,יד שרה,11,4,4,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120,1,19,לתת,23,13,12,0.7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
60,0,10,נובה,29,20,18,0.3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
120,6,12,לב אחד,15,8,7,0.4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
180,1,17,יד שרה,13,12,10,0.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
90,2,9,לב אחד,25,16,16,0.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
120,2,13,לב אחד,27,16,12,0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,2,9,גדולים מהחיים,16,5,5,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,5,11,יד שרה,6,2,2,0.9,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
180,3,9,גדולים מהחיים,29,23,22,0.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,5,20,לתת,13,9,9,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,5,10,יד שרה,13,8,6,0.65,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
60,6,8,גדולים מהחיים,17,7,7,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
60,0,12,יד שרה,7,4,4,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,0,11,לב אחד,23,10,8,0.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
150,4,10,יד שרה,25,12,8,0.85,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
180,5,20,יד שרה,29,18,13,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
120,2,14,גדולים מהחיים,21,10,9,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
90,6,19,יד שרה,12,7,5,0.45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
180,2,18,גדולים מהחיים,5,3,1,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180,3,17,יד שרה,21,12,12,0.5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
90,2,15,לתת,11,8,5,0.55,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60,3,11,לתת,8,7,7,0.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
60,4,12,לתת,19,11,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
150,2,10,נובה,23,9,9,0.85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
60,4,17,יד שרה,29,15,13,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
120,2,20,לב אחד,10,5,2,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,5,14,נובה,27,19,17,0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,6,14,נובה,27,17,15,0.3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
150,5,11,נובה,11,7,7,0.45,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
150,6,16,לתת,9,6,6,0.65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
90,1,19,לתת,26,20,12,0.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
150,3,9,לב אחד,16,14,13,0.45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,0,10,נובה,19,14,13,0.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,3,19,נובה,21,8,7,0.8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
180,5,11,גדולים מהחיים,22,8,7,0.9,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
150,3,19,גדולים מהחיים,30,11,9,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
150,5,15,גדולים מהחיים,15,6,6,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
180,4,17,לתת,28,17,16,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60,1,19,גדולים מהחיים,22,18,13,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
60,3,17,לתת,16,15,14,0.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3,8,גדולים מהחיים,28,17,13,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,3,9,לב אחד,15,5,4,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
90,4,11,לב אחד,17,11,10,0.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90,5,18,לב אחד,20,17,14,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
150,6,10,לתת,11,5,2,0.85,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
90,0,18,לב אחד,7,4,4,0.35,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60,2,8,לתת,15,13,7,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
180,3,11,גדולים מהחיים,16,9,9,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
120,4,12,לב אחד,11,1,0,0.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
120,1,13,גדולים מהחיים,15,10,10,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,2,15,לתת,23,10,10,0.65,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60,4,15,גדולים מהחיים,19,10,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
150,6,20,לב אחד,28,21,18,0.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,3,13,לתת,23,16,10,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,3,8,לב אחד,24,15,13,0.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
180,4,11,לב אחד,26,13,13,0.7,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
60,6,15,גדולים מהחיים,6,5,5,0.3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
90,0,15,לתת,15,8,5,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
120,3,8,לב אחד,17,11,11,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
90,1,12,לב אחד,17,8,4,0.75,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
90,4,10,לתת,27,13,12,0.55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
150,2,11,גדולים מהחיים,17,11,9,0.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
60,5,10,יד שרה,6,4,3,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
